Current road restrictions
ID,Road,Name,District,Latitude,Longitude,RoadClass,Planned,SeverityOverride,Source,CreatedTime,LastUpdated,StartTime,EndTime,WorkPeriod,Expired,Signing,Notification,WorkEventType,Contractor,PermitType,Description,SpecialEvent,FromRoad,ToRoad,AtRoad,DirectionsAffected,Type,SubType,ScheduleMonday,ScheduleTuesday,ScheduleWednesday,ScheduleThursday,ScheduleFriday,ScheduleSaturday,ScheduleSunday,ScheduleEveryday,URL,GeoPolyline,MaxImpact,CurrImpact
"Tor-RDAR2024-6545-2","Ellis Park Rd","Ellis Park Rd at Valleymede Rd","TORONTO","43.648490","-79.471190","Local Road","1","0","City of Toronto Construction","1735822763000","1740906002000","1735826400000","1750320000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Monitoring Well Decommissioning","No","","","Valleymede Rd","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.471190,43.648490]","Low","None"
"Tor-RDAR2024-6545-3","Planning Boundary","Planning Boundary at Valleymede Rd","TORONTO","43.648490","-79.471190","Local Road","1","0","City of Toronto Construction","1735822763000","1740906002000","1735826400000","1750320000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Monitoring Well Decommissioning","No","","","Valleymede Rd","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.471190,43.648490]","Low","None"
"Tor-RDAR2024-6557-1","Smith Cres","Smith Cres at Cochrane Dr","ETOBICOKE","43.627200","-79.508240","Local Road","1","0","City of Toronto Construction","1735823467000","1740906002000","1735826400000","1750320000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Decommission of monitoring wells","No","","","Cochrane Dr","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.508240,43.627200]","Low","None"
"Tor-RDAR2024-6558-2","Grand Ave","Grand Ave at Dalesford Rd","ETOBICOKE","43.625880","-79.493650","Local Road","1","0","City of Toronto Construction","1735823467000","1740906002000","1735826400000","1750320000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Decommission of monitoring wells","No","","","Dalesford Rd","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.493650,43.625880]","Low","None"
"Tor-RDAR2024-6557-2","Cochrane Dr","Cochrane Dr at Smith Cres","ETOBICOKE","43.627200","-79.508240","Local Road","1","0","City of Toronto Construction","1735823467000","1740906002000","1735826400000","1750320000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Decommission of monitoring wells","No","","","Smith Cres","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.508240,43.627200]","Low","None"
"Tor-RDAR2024-6564-1","Friendly Dr","Friendly Dr at Planning Boundary","ETOBICOKE","43.641350","-79.556210","Local Road","1","0","City of Toronto Construction","1735653720000","1740906002000","1735826400000","1750752000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Decommission of monitoring wells","No","","","Planning Boundary","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.556210,43.641350]","Low","None"
"Tor-RDAR2024-6564-2","Planning Boundary","Planning Boundary at Friendly Dr","ETOBICOKE","43.641350","-79.556210","Local Road","1","0","City of Toronto Construction","1735653720000","1740906002000","1735826400000","1750752000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Decommission of monitoring wells","No","","","Friendly Dr","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.556210,43.641350]","Low","None"
"Tor-RDAR2024-6558-1","Dalesford Rd","Dalesford Rd at Grand Ave","ETOBICOKE","43.625880","-79.493650","Local Road","1","0","City of Toronto Construction","1735823467000","1740906002000","1735826400000","1750320000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Decommission of monitoring wells","No","","","Grand Ave","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.493650,43.625880]","Low","None"
"Tor-RDAR2024-6544-1","Deforest Rd","Deforest Rd at Windermere Ave","TORONTO","43.647860","-79.479570","Local Road","1","0","City of Toronto Construction","1735823467000","1740906002000","1735826400000","1750320000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Monitoring Well Decommissioning","No","","","Windermere Ave","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.479570,43.647860]","Low","None"
"Tor-RDAR2025-195-6","Bermondsey Rd","Bermondsey Rd 97 m Northwest of Bartley Dr to 89 m Northwest of Bartley Dr","NORTH YORK","43.720410","-79.315190","Minor Arterial Road","1","0","Utility Work","1736450816000","1740906002000","1737374400000","1743408000000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Civil work (Hydro pole installation with guys and anchor)
Overhead electrical work (Primary cable, jumper installation, Primary conductor removal)
Underground electrical work (Primary splice, primary riser)","No","Bartley Dr","Bartley Dr","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.315190,43.720410],[-79.315130,43.720350]","Low","None"
"Tor-RDAR2025-1170-1","Hickory Tree Rd","Hickory Tree Rd at Lawrence Ave W","YORK","43.699280","-79.519890","Major Arterial Road","1","0","Utility Work","1740525776000","1740906002000","1740405600000","1741338000000","Daily","0","","","Utility Work","Capital Sewer","Utility Work","Toronto-TMC: CIPP lining","No","","","Lawrence Ave W","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.519890,43.699280]","Medium","None"
"Tor-RDAR2025-1170-2","Lawrence Ave W","Lawrence Ave W at Hickory Tree Rd","YORK","43.699280","-79.519890","Major Arterial Road","1","0","Utility Work","1740525776000","1740906002000","1740405600000","1741338000000","Daily","0","","","Utility Work","Capital Sewer","Utility Work","Toronto-TMC: CIPP lining","No","","","Hickory Tree Rd","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.519890,43.699280]","Medium","None"
"Tor-RDAR2025-1170-3","Little Ave","Little Ave at Hickory Tree Rd","YORK","43.699280","-79.519890","Major Arterial Road","1","0","Utility Work","1740525776000","1740906002000","1740405600000","1741338000000","Daily","0","","","Utility Work","Capital Sewer","Utility Work","Toronto-TMC: CIPP lining","No","","","Hickory Tree Rd","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.519890,43.699280]","Medium","None"
"Tor-RDAR2025-1170-4","Humber River Recreational Trl","Humber River Recreational Trl at Hickory Tree Rd","YORK","43.699280","-79.519890","Major Arterial Road","1","0","Utility Work","1740525776000","1740906002000","1740405600000","1741338000000","Daily","0","","","Utility Work","Capital Sewer","Utility Work","Toronto-TMC: CIPP lining","No","","","Hickory Tree Rd","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.519890,43.699280]","Medium","None"
"Tor-RDAR2025-1170-5","Lawrence Ave W","Lawrence Ave W 37m East of Little Ave","YORK","43.699390","-79.519450","Major Arterial Road","1","0","Utility Work","1740525776000","1740906002000","1740405600000","1741338000000","Daily","0","","","Utility Work","Capital Sewer","Utility Work","Toronto-TMC: CIPP lining","No","","","Little Ave","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.519450,43.699390]","Medium","None"
"Tor-RDAR2024-6562-1","Edgecroft Rd","Edgecroft Rd at Uno Dr","ETOBICOKE","43.629310","-79.508960","Local Road","1","0","City of Toronto Construction","1735795367000","1740906002000","1735826400000","1750752000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Decommission of monitoring wells","No","","","Uno Dr","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.508960,43.629310]","Low","None"
"Tor-RDAR2024-6544-2","Windermere Ave","Windermere Ave at Deforest Rd","TORONTO","43.647860","-79.479570","Local Road","1","0","City of Toronto Construction","1735823467000","1740906002000","1735826400000","1750320000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Monitoring Well Decommissioning","No","","","Deforest Rd","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.479570,43.647860]","Low","None"
"Tor-RDAR2024-6544-3","Morningside Ave","Morningside Ave at Windermere Ave","TORONTO","43.644940","-79.478400","Local Road","1","0","City of Toronto Construction","1735823467000","1740906002000","1735826400000","1750320000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Monitoring Well Decommissioning","No","","","Windermere Ave","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.478400,43.644940]","Low","None"
"Tor-RDAR2024-6544-4","Windermere Ave","Windermere Ave at Morningside Ave","TORONTO","43.644940","-79.478400","Local Road","1","0","City of Toronto Construction","1735823467000","1740906002000","1735826400000","1750320000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Monitoring Well Decommissioning","No","","","Morningside Ave","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.478400,43.644940]","Low","None"
"Tor-RDAR2024-6551-1","Lorne Ave","Lorne Ave at Bonnyview Dr","ETOBICOKE","43.630210","-79.492560","Local Road","1","0","City of Toronto Construction","1735824179000","1740906002000","1735826400000","1750320000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Decommission of monitoring wells","No","","","Bonnyview Dr","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.492560,43.630210]","Low","None"
"Tor-RDAR2024-6551-2","Bonnyview Dr","Bonnyview Dr at Lorne Ave","ETOBICOKE","43.630210","-79.492560","Local Road","1","0","City of Toronto Construction","1735824179000","1740906002000","1735826400000","1750320000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Decommission of monitoring wells","No","","","Lorne Ave","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.492560,43.630210]","Low","None"
"Tor-RDAR2025-195-4","Bermondsey Rd","Bermondsey Rd 31 m North of Hepc to Hepc","NORTH YORK","43.721930","-79.315920","Minor Arterial Road","1","0","Utility Work","1736450816000","1740906002000","1737374400000","1743408000000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Civil work (Hydro pole installation with guys and anchor)
Overhead electrical work (Primary cable, jumper installation, Primary conductor removal)
Underground electrical work (Primary splice, primary riser)","No","Hepc","Hepc","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.315920,43.721930],[-79.315950,43.721850],[-79.315970,43.721770],[-79.315980,43.721690],[-79.315980,43.721660]","Low","None"
"Tor-RDAR2025-195-5","Bermondsey Rd","Bermondsey Rd 92 m South of Hepc to 99 m South of Hepc","NORTH YORK","43.720870","-79.315640","Minor Arterial Road","1","0","Utility Work","1736450816000","1740906002000","1737374400000","1743408000000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Civil work (Hydro pole installation with guys and anchor)
Overhead electrical work (Primary cable, jumper installation, Primary conductor removal)
Underground electrical work (Primary splice, primary riser)","No","Hepc","Hepc","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.315640,43.720870],[-79.315580,43.720810]","Low","None"
"Tor-RDAR2024-6552-2","Park Lawn Rd","Park Lawn Rd at Waniska Ave","ETOBICOKE","43.632190","-79.491710","Local Road","1","0","City of Toronto Construction","1735824179000","1740906002000","1735826400000","1750320000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Decommission of monitoring wells","No","","","Waniska Ave","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.491710,43.632190]","Low","None"
"Tor-RDAR2024-6552-3","Lorne Ave","Lorne Ave at Park Lawn Rd","ETOBICOKE","43.630810","-79.491090","Local Road","1","0","City of Toronto Construction","1735824179000","1740906002000","1735826400000","1750320000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Decommission of monitoring wells","No","","","Park Lawn Rd","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.491090,43.630810]","Low","None"
"Tor-RDAR2024-6546-3","Dacre Cres","Dacre Cres 243m North of Valleymede Rd","TORONTO","43.650490","-79.472820","Local Road","1","0","City of Toronto Construction","1735822763000","1740906002000","1735826400000","1750320000000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Monitoring Well Decommissioning","No","","","Valleymede Rd","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-04:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.472820,43.650490]","Low","None"
